Country,Year,Status,Life_Expectancy,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness_1to19_years,thinness_5to9_years,Income composition of resources,Schooling,winsorized_Life_Expectancy,winsorized_Adult_Mortality,winsorized_Infant_Deaths,winsorized_Alcohol,winsorized_Percentage_Exp,winsorized_HepatitisB,winsorized_Under_Five_Deaths,winsorized_Polio,winsorized_Tot_Exp,winsorized_Diphtheria,winsorized_HIV,winsorized_GDP,winsorized_Population,winsorized_thinness_1to19_years,winsorized_thinness_5to9_years,winsorized_Income_Comp_Of_Resources,winsorized_Schooling
Peru,2001,Developing,72.4,142.0,17,4.22,302.5359058,65.0,46.1,22,9.0,4.98,9.0,0.5,1981.2436530000002,26261363.0,1.4,1.4,0.677,13.4,72.4,142.0,17,4.22,302.5359058,65.0,22,44.0,4.98,45.0,0.5,1981.2436530000002,16993354.0,1.4,1.4,0.677,13.4
Peru,2000,Developing,71.4,154.0,18,4.59,297.5112337,65.0,45.4,24,93.0,4.83,98.0,0.5,1996.719689,25914879.0,1.4,1.4,0.674,13.5,71.4,154.0,18,4.59,297.5112337,65.0,24,93.0,4.83,98.0,0.5,1996.719689,16993354.0,1.4,1.4,0.674,13.5
Philippines,2014,Developing,68.4,214.0,54,4.52,31.27232188,67.0,24.8,68,77.0,4.71,67.0,0.1,2842.938353,112249.0,1.0,9.7,0.6759999999999999,11.7,68.4,214.0,54,4.52,31.27232188,67.0,68,77.0,4.71,67.0,0.1,2842.938353,112249.0,1.0,9.7,0.6759999999999999,11.7
Philippines,2013,Developing,68.1,219.0,55,4.61,24.58973399,89.0,24.3,69,84.0,4.56,89.0,0.1,276.289146,9848132.0,1.0,9.7,0.6709999999999999,11.7,68.1,219.0,55,4.61,24.58973399,89.0,69,84.0,4.56,89.0,0.1,276.289146,9848132.0,1.0,9.7,0.6709999999999999,11.7
Philippines,2012,Developing,68.1,217.0,56,5.02,212.74184879999999,88.0,23.7,71,88.0,4.46,88.0,0.1,2581.818554,96866642.0,1.0,9.7,0.6659999999999999,11.6,68.1,217.0,56,5.02,212.74184879999999,88.0,71,88.0,4.46,88.0,0.1,2581.818554,16993354.0,1.0,9.7,0.6659999999999999,11.6
Philippines,2011,Developing,68.0,218.0,57,4.96,191.4949779,87.0,23.1,72,87.0,4.29,87.0,0.1,2352.518156,9527794.0,1.0,9.7,0.669,11.5,68.0,218.0,57,4.96,191.4949779,87.0,72,87.0,4.29,87.0,0.1,2352.518156,9527794.0,1.0,9.7,0.669,11.5
Philippines,2010,Developing,67.9,218.0,58,4.85,198.2563794,77.0,22.6,74,78.0,4.37,79.0,0.1,2129.4992420000003,93726624.0,1.0,9.7,0.662,11.4,67.9,218.0,58,4.85,198.2563794,77.0,74,78.0,4.37,79.0,0.1,2129.4992420000003,16993354.0,1.0,9.7,0.662,11.4
Philippines,2009,Developing,68.0,219.0,59,4.42,159.53484890000001,85.0,22.1,76,86.0,4.41,87.0,0.1,1825.341521,9222879.0,1.0,9.7,0.6609999999999999,11.7,68.0,219.0,59,4.42,159.53484890000001,85.0,76,86.0,4.41,87.0,0.1,1825.341521,9222879.0,1.0,9.7,0.6609999999999999,11.7
Philippines,2008,Developing,67.5,217.0,60,4.21,155.4767618,88.0,21.6,78,91.0,4.5,91.0,0.1,1919.466195,9751864.0,1.0,9.7,0.655,11.5,67.5,217.0,60,4.21,155.4767618,88.0,78,91.0,4.5,91.0,0.1,1919.466195,9751864.0,1.0,9.7,0.655,11.5
Philippines,2007,Developing,67.5,216.0,62,4.19,137.327474,87.0,21.1,80,87.0,3.94,87.0,0.1,1672.685433,8929349.0,1.0,9.7,0.648,11.4,67.5,216.0,61,4.19,137.327474,87.0,80,87.0,3.94,87.0,0.1,1672.685433,8929349.0,1.0,9.7,0.648,11.4
Philippines,2006,Developing,67.3,219.0,63,4.08,121.3625467,77.0,2.6,82,88.0,3.95,88.0,0.1,1391.772325,8789419.0,1.0,9.7,0.6459999999999999,11.5,67.3,219.0,61,4.08,121.3625467,77.0,82,88.0,3.95,88.0,0.1,1391.772325,8789419.0,1.0,9.7,0.6459999999999999,11.5
Philippines,2005,Developing,67.0,223.0,65,4.22,105.7306982,49.0,2.1,84,9.0,3.91,89.0,0.1,1194.697155,86274237.0,1.0,9.7,0.642,11.6,67.0,223.0,61,4.22,105.7306982,49.0,84,44.0,3.91,89.0,0.1,1194.697155,16993354.0,1.0,9.7,0.642,11.6
Philippines,2004,Developing,67.3,218.0,66,4.45,13.39905105,48.0,19.6,86,85.0,3.23,88.0,0.1,179.3715,84678493.0,1.0,9.7,0.636,11.6,67.3,218.0,61,4.45,13.39905105,48.0,85,85.0,3.23,88.0,0.1,179.3715,16993354.0,1.0,9.7,0.636,11.6
Philippines,2003,Developing,67.2,217.0,67,4.44,0.9011492879999999,52.0,19.2,87,85.0,3.25,84.0,0.1,11.553196,8331954.0,1.0,9.7,0.631,11.6,67.2,217.0,61,4.44,0.9011492879999999,52.0,85,85.0,3.25,84.0,0.1,11.553196,8331954.0,1.0,9.7,0.631,11.6
Philippines,2002,Developing,66.8,221.0,68,4.42,0.09987219,42.0,18.7,89,77.0,2.79,79.0,0.1,1.68135,813526.0,1.0,9.7,0.625,11.4,66.8,221.0,61,4.42,0.09987219,42.0,85,77.0,2.79,79.0,0.1,1.68135,813526.0,1.0,9.7,0.625,11.4
Philippines,2001,Developing,66.8,221.0,68,4.54,69.0204245,45.0,18.3,89,76.0,3.0,79.0,0.1,957.2874410000001,79665315.0,1.0,9.7,0.622,11.4,66.8,221.0,61,4.54,69.0204245,45.0,85,76.0,3.0,79.0,0.1,957.2874410000001,16993354.0,1.0,9.7,0.622,11.4
Philippines,2000,Developing,66.8,219.0,69,4.73,11.69704463,7.0,17.8,90,74.0,3.21,78.0,0.1,138.91977,77991569.0,1.0,9.6,0.618,11.4,66.8,219.0,61,4.73,11.69704463,18.0,85,74.0,3.21,78.0,0.1,138.91977,16993354.0,1.0,9.6,0.618,11.4
Poland,2014,Developed,77.3,12.0,2,10.71,243.808475,96.0,61.1,2,94.0,6.35,98.0,0.1,14341.675,3811735.0,1.9,2.1,0.85,16.4,77.3,12.0,2,10.71,243.808475,96.0,2,94.0,6.35,98.0,0.1,9291.227619,3811735.0,1.9,2.1,0.85,16.4
Poland,2013,Developed,77.1,12.0,2,11.63,23.43533487,96.0,6.4,2,95.0,6.4,99.0,0.1,1378.54911,384196.0,2.0,2.1,0.838,15.4,77.1,12.0,2,11.63,23.43533487,96.0,2,95.0,6.4,99.0,0.1,1378.54911,384196.0,2.0,2.1,0.838,15.4
Poland,2012,Developed,76.8,125.0,2,10.81,230.04009700000003,97.0,59.7,2,95.0,6.62,99.0,0.1,13145.1484,3863164.0,2.0,2.1,0.8340000000000001,15.3,76.8,125.0,2,10.81,230.04009700000003,97.0,2,95.0,6.62,99.0,0.1,9291.227619,3863164.0,2.0,2.1,0.8340000000000001,15.3
Poland,2011,Developed,76.7,128.0,2,10.93,250.07737819999997,98.0,59.1,2,96.0,6.7,99.0,0.1,13893.187680000001,3863255.0,2.0,2.2,0.8290000000000001,15.4,76.7,128.0,2,10.93,250.07737819999997,98.0,2,96.0,6.7,99.0,0.1,9291.227619,3863255.0,2.0,2.2,0.8290000000000001,15.4
Poland,2010,Developed,76.3,13.0,2,10.59,220.49168509999998,98.0,58.4,2,96.0,6.88,99.0,0.1,12599.52486,3842794.0,2.1,2.2,0.8220000000000001,15.1,76.3,13.0,2,10.59,220.49168509999998,98.0,2,96.0,6.88,99.0,0.1,9291.227619,3842794.0,2.1,2.2,0.8220000000000001,15.1
Poland,2009,Developed,75.7,136.0,2,10.7,1299.1597570000001,98.0,57.8,3,96.0,7.12,99.0,0.1,11527.59323,3815163.0,2.1,2.3,0.818,15.1,75.7,136.0,2,10.7,1111.191325,98.0,3,96.0,7.12,99.0,0.1,9291.227619,3815163.0,2.1,2.3,0.818,15.1
Poland,2008,Developed,75.5,14.0,2,11.4,15.71474837,98.0,57.2,3,96.0,6.88,99.0,0.1,141.44688,38125759.0,2.2,2.3,0.813,15.0,75.5,14.0,2,11.4,15.71474837,98.0,3,96.0,6.88,99.0,0.1,141.44688,16993354.0,2.2,2.3,0.813,15.0
Poland,2007,Developed,75.3,144.0,2,10.9,14.304245199999999,98.0,56.6,3,99.0,6.28,99.0,0.1,1126.31852,381256.0,2.2,2.4,0.8079999999999999,15.0,75.3,144.0,2,10.9,14.304245199999999,98.0,3,99.0,6.28,99.0,0.1,1126.31852,381256.0,2.2,2.4,0.8079999999999999,15.0
Poland,2006,Developed,75.2,144.0,2,10.4,9.145555900000002,98.0,56.0,3,99.0,6.17,99.0,0.1,94.7726,38141267.0,2.3,2.4,0.8029999999999999,15.0,75.2,144.0,2,10.4,9.145555900000002,98.0,3,99.0,6.17,99.0,0.1,94.7726,16993354.0,2.3,2.4,0.8029999999999999,15.0
Poland,2005,Developed,75.0,144.0,2,9.5,79.41502672,98.0,55.5,3,99.0,6.2,99.0,0.1,821.251569,38165445.0,2.3,2.5,0.797,14.8,75.0,144.0,2,9.5,79.41502672,98.0,3,99.0,6.2,99.0,0.1,821.251569,16993354.0,2.3,2.5,0.797,14.8
Poland,2004,Developed,74.9,143.0,2,9.19,648.0743453,98.0,55.0,3,99.0,6.19,99.0,0.1,6681.178818,38182222.0,2.4,2.5,0.8,15.5,74.9,143.0,2,9.19,648.0743453,98.0,3,99.0,6.19,99.0,0.1,6681.178818,16993354.0,2.4,2.5,0.8,15.5
Poland,2003,Developed,74.7,142.0,3,9.06,542.0235,97.0,54.5,3,98.0,6.22,99.0,0.1,5693.52416,382457.0,2.4,2.6,0.7959999999999999,15.3,74.7,142.0,3,9.06,542.0235,97.0,3,98.0,6.22,99.0,0.1,5693.52416,382457.0,2.4,2.6,0.7959999999999999,15.3
Poland,2002,Developed,74.5,145.0,3,8.02,516.0554391,98.0,54.0,3,98.0,6.32,99.0,0.1,5196.9329210000005,3823364.0,2.5,2.6,0.79,15.0,74.5,145.0,3,8.02,516.0554391,98.0,3,98.0,6.32,99.0,0.1,5196.9329210000005,3823364.0,2.5,2.6,0.79,15.0
Poland,2001,Developed,74.2,149.0,3,7.74,466.73831060000003,95.0,53.6,3,98.0,5.86,98.0,0.1,4981.198619,3824876.0,2.5,2.7,0.784,14.7,74.2,149.0,3,7.74,466.73831060000003,95.0,3,98.0,5.86,98.0,0.1,4981.198619,3824876.0,2.5,2.7,0.784,14.7
Poland,2000,Developed,73.7,153.0,3,8.4,412.4323974,99.0,53.1,4,98.0,5.5,98.0,0.1,4492.72764,38258629.0,2.5,2.8,0.777,14.6,73.7,153.0,3,8.4,412.4323974,99.0,4,98.0,5.5,98.0,0.1,4492.72764,16993354.0,2.5,2.8,0.777,14.6
Portugal,2014,Developed,89.0,78.0,0,9.88,271.25455310000007,98.0,6.9,0,98.0,9.5,98.0,0.1,2277.53613,14162.0,0.7,0.5,0.8370000000000001,16.8,89.0,78.0,0,9.88,271.25455310000007,98.0,0,98.0,9.5,98.0,0.1,2277.53613,14162.0,0.7,0.5,0.8370000000000001,16.8
Portugal,2013,Developed,86.0,79.0,0,10.0,2698.01817,98.0,6.2,0,98.0,9.55,98.0,0.1,21618.73534,1457295.0,0.7,0.5,0.8270000000000001,16.3,86.0,79.0,0,10.0,1111.191325,98.0,0,98.0,9.55,98.0,0.1,9291.227619,1457295.0,0.7,0.5,0.8270000000000001,16.3
Portugal,2012,Developed,83.0,81.0,0,11.96,331.457035,98.0,59.5,0,98.0,9.74,98.0,0.1,2577.4264,1514844.0,0.7,0.5,0.8240000000000001,16.3,83.0,81.0,0,11.96,331.457035,98.0,0,98.0,9.74,98.0,0.1,2577.4264,1514844.0,0.7,0.5,0.8240000000000001,16.3
Portugal,2011,Developed,82.0,85.0,0,11.92,3108.288623,97.0,58.8,0,97.0,1.7,97.0,0.1,23196.18375,155756.0,0.7,0.5,0.818,16.2,82.0,85.0,0,11.92,1111.191325,97.0,0,97.0,1.7,97.0,0.1,9291.227619,155756.0,0.7,0.5,0.818,16.2
Portugal,2010,Developed,79.6,88.0,0,12.25,3119.349824,97.0,58.1,0,97.0,1.44,98.0,0.1,22538.6548,15731.0,0.7,0.5,0.812,16.0,79.6,88.0,0,12.25,1111.191325,97.0,0,97.0,1.44,98.0,0.1,9291.227619,15731.0,0.7,0.5,0.812,16.0
Portugal,2009,Developed,79.3,9.0,0,12.03,337.1023516,96.0,57.3,0,96.0,1.42,96.0,0.1,2363.97161,1568247.0,0.7,0.5,0.809,16.0,79.3,9.0,0,12.03,337.1023516,96.0,0,96.0,1.42,96.0,0.1,2363.97161,1568247.0,0.7,0.5,0.809,16.0
Portugal,2008,Developed,79.0,92.0,0,12.35,3652.869332,97.0,56.5,0,97.0,9.9,97.0,0.1,24815.6884,1558177.0,0.7,0.5,0.804,15.8,79.0,92.0,0,12.35,1111.191325,97.0,0,97.0,9.9,97.0,0.1,9291.227619,1558177.0,0.7,0.5,0.804,15.8
Portugal,2007,Developed,78.7,94.0,0,12.57,333.3569124,97.0,55.7,0,96.0,9.62,97.0,0.1,2278.5845,1542964.0,0.7,0.5,0.797,15.4,78.7,94.0,0,12.57,333.3569124,97.0,0,96.0,9.62,97.0,0.1,2278.5845,1542964.0,0.7,0.5,0.797,15.4
Portugal,2006,Developed,78.5,96.0,0,13.11,2884.020194,97.0,54.9,0,97.0,9.67,97.0,0.1,19821.44463,1522288.0,0.7,0.5,0.7929999999999999,15.4,78.5,96.0,0,13.11,1111.191325,97.0,0,97.0,9.67,97.0,0.1,9291.227619,1522288.0,0.7,0.5,0.7929999999999999,15.4
Portugal,2005,Developed,77.7,11.0,0,13.33,2813.985285,94.0,54.1,1,93.0,9.98,93.0,0.1,18784.9485,15333.0,0.7,0.6,0.79,15.4,77.7,11.0,0,13.33,1111.191325,94.0,1,93.0,9.98,93.0,0.1,9291.227619,15333.0,0.7,0.6,0.79,15.4
Portugal,2004,Developed,78.0,99.0,0,13.45,276.09997979999997,94.0,53.3,1,95.0,9.84,95.0,0.1,1845.5881,1483861.0,0.7,0.6,0.792,15.9,78.0,99.0,0,13.45,276.09997979999997,94.0,1,95.0,9.84,95.0,0.1,1845.5881,1483861.0,0.7,0.6,0.792,15.9
Portugal,2003,Developed,77.3,15.0,0,14.21,2283.891796,94.0,52.5,1,96.0,9.54,99.0,0.1,15772.7334,1458821.0,0.7,0.6,0.789,15.8,77.3,15.0,0,14.09,1111.191325,94.0,1,96.0,9.54,99.0,0.1,9291.227619,1458821.0,0.7,0.6,0.789,15.8
Portugal,2002,Developed,77.2,17.0,1,12.0,1904.00231,82.0,51.7,1,96.0,9.15,98.0,0.1,12882.28897,1419631.0,0.8,0.6,0.7879999999999999,15.9,77.2,17.0,1,12.0,1111.191325,82.0,1,96.0,9.15,98.0,0.1,9291.227619,1419631.0,0.8,0.6,0.7879999999999999,15.9
Portugal,2001,Developed,76.9,11.0,1,12.22,1657.328352,7.0,5.9,1,96.0,9.1,97.0,0.1,11729.14616,1362722.0,0.8,0.6,0.782,15.7,76.9,11.0,1,12.22,1111.191325,18.0,1,96.0,9.1,97.0,0.1,9291.227619,1362722.0,0.8,0.6,0.782,15.7
Portugal,2000,Developed,76.6,11.0,1,11.89,167.3280168,58.0,5.1,1,96.0,9.14,96.0,0.1,1152.39681,1289898.0,0.8,0.6,0.777,15.5,76.6,11.0,1,11.89,167.3280168,58.0,1,96.0,9.14,96.0,0.1,1152.39681,1289898.0,0.8,0.6,0.777,15.5
Romania,2014,Developed,74.8,135.0,2,0.01,1.576409172,94.0,59.9,2,94.0,5.57,94.0,0.1,12.277330000000001,1998979.0,2.6,2.8,0.797,14.7,74.8,135.0,2,0.01,1.576409172,94.0,2,94.0,5.57,94.0,0.1,12.277330000000001,1998979.0,2.6,2.8,0.797,14.7
Romania,2013,Developed,74.6,138.0,2,9.59,1230.748231,96.0,59.2,2,88.0,5.6,92.0,0.1,9585.266593,19983693.0,2.7,2.9,0.794,14.7,74.6,138.0,2,9.59,1111.191325,96.0,2,88.0,5.6,92.0,0.1,9291.227619,16993354.0,2.7,2.9,0.794,14.7
Romania,2012,Developed,74.4,138.0,2,9.58,1078.358105,96.0,58.4,2,92.0,5.48,91.0,0.1,8558.397659999999,25835.0,2.8,3.0,0.797,15.3,74.4,138.0,2,9.58,1078.358105,96.0,2,92.0,5.48,91.0,0.1,8558.397659999999,25835.0,2.8,3.0,0.797,15.3
Romania,2011,Developed,74.3,139.0,2,9.1,10.32588862,96.0,57.7,2,89.0,5.53,89.0,0.1,92.277825,2147528.0,2.9,3.1,0.7979999999999999,15.7,74.3,139.0,2,9.1,10.32588862,96.0,2,89.0,5.53,89.0,0.1,92.277825,2147528.0,2.9,3.1,0.7979999999999999,15.7
Romania,2010,Developed,73.4,153.0,2,9.0,983.2518091,98.0,56.9,2,94.0,5.83,94.0,0.1,8297.483621,2246871.0,3.0,3.2,0.797,15.8,73.4,153.0,2,9.0,983.2518091,98.0,2,94.0,5.83,94.0,0.1,8297.483621,2246871.0,3.0,3.2,0.797,15.8
Romania,2009,Developed,73.1,158.0,2,10.4,14.96373588,95.0,56.3,3,95.0,5.56,95.0,0.1,822.18329,2367487.0,3.0,3.3,0.795,15.4,73.1,158.0,2,10.4,14.96373588,95.0,3,95.0,5.56,95.0,0.1,822.18329,2367487.0,3.0,3.3,0.795,15.4
Romania,2008,Developed,73.1,159.0,2,11.9,128.0805702,97.0,55.6,3,95.0,5.33,96.0,0.1,1136.47356,2537875.0,3.1,3.5,0.78,14.7,73.1,159.0,2,11.9,128.0805702,97.0,3,95.0,5.33,96.0,0.1,1136.47356,2537875.0,3.1,3.5,0.78,14.7
Romania,2007,Developed,72.9,154.0,3,10.6,919.1673437999999,99.0,55.0,3,96.0,5.21,96.0,0.1,8214.185378,2882982.0,3.2,3.6,0.7659999999999999,14.1,72.9,154.0,3,10.6,919.1673437999999,99.0,3,96.0,5.21,96.0,0.1,8214.185378,2882982.0,3.2,3.6,0.7659999999999999,14.1
Romania,2006,Developed,72.5,157.0,3,8.51,665.6427546,99.0,54.4,4,97.0,5.6,97.0,0.1,5828.745661999999,2119376.0,3.2,3.7,0.755,13.7,72.5,157.0,3,8.51,665.6427546,99.0,4,97.0,5.6,97.0,0.1,5828.745661999999,2119376.0,3.2,3.7,0.755,13.7
Romania,2005,Developed,71.9,162.0,3,7.68,615.4030781,98.0,53.9,4,97.0,5.47,97.0,0.1,4676.315183,21319685.0,3.3,3.8,0.745,13.4,71.9,162.0,3,7.68,615.4030781,98.0,4,97.0,5.47,97.0,0.1,4676.315183,16993354.0,3.3,3.8,0.745,13.4
Romania,2004,Developed,71.7,165.0,4,9.82,431.32503669999994,99.0,53.4,4,97.0,5.43,97.0,0.1,3552.9245200000005,21451748.0,3.4,3.9,0.733,12.9,71.7,165.0,4,9.82,431.32503669999994,99.0,4,97.0,5.43,97.0,0.1,3552.9245200000005,16993354.0,3.4,3.9,0.733,12.9
Romania,2003,Developed,71.1,174.0,4,8.78,375.1740323,98.0,52.9,4,97.0,5.3,97.0,0.1,2774.95586,21574326.0,3.5,4.0,0.722,12.5,71.1,174.0,4,8.78,375.1740323,98.0,4,97.0,5.3,97.0,0.1,2774.95586,16993354.0,3.5,4.0,0.722,12.5
Romania,2002,Developed,77.0,178.0,4,9.62,37.82275031,99.0,52.4,5,98.0,4.57,98.0,0.1,2124.8736129999998,2173496.0,3.7,4.1,0.7140000000000001,12.0,77.0,178.0,4,9.62,37.82275031,99.0,5,98.0,4.57,98.0,0.1,2124.8736129999998,2173496.0,3.7,4.1,0.7140000000000001,12.0
Romania,2001,Developed,78.0,179.0,4,9.78,180.1095132,98.0,51.9,5,99.0,4.36,99.0,0.1,1839.72945,2213197.0,3.8,4.2,0.708,11.7,78.0,179.0,4,9.78,180.1095132,98.0,5,99.0,4.36,99.0,0.1,1839.72945,2213197.0,3.8,4.2,0.708,11.7
Romania,2000,Developed,77.0,175.0,4,10.16,152.6368899,98.0,51.4,5,99.0,4.33,99.0,0.1,1668.1627310000001,22442971.0,4.0,4.3,0.703,11.5,77.0,175.0,4,10.16,152.6368899,98.0,5,99.0,4.33,99.0,0.1,1668.1627310000001,16993354.0,4.0,4.3,0.703,11.5
Russian Federation,2014,Developing,73.0,225.0,13,10.12,1340.553699,97.0,59.9,15,97.0,7.7,97.0,0.1,14125.961000000001,143819666.0,2.3,2.3,0.8029999999999999,14.9,73.0,225.0,13,10.12,1111.191325,97.0,15,97.0,7.7,97.0,0.1,9291.227619,16993354.0,2.3,2.3,0.8029999999999999,14.9
Russian Federation,2013,Developing,70.0,229.0,14,10.58,1529.497771,97.0,59.3,16,98.0,7.9,97.0,0.2,15543.67653,14356911.0,2.3,2.3,0.799,14.6,70.0,229.0,14,10.58,1111.191325,97.0,16,98.0,7.9,97.0,0.2,9291.227619,14356911.0,2.3,2.3,0.799,14.6
Russian Federation,2012,Developing,69.6,237.0,14,10.99,178.82259109999998,97.0,58.7,16,98.0,6.88,97.0,0.3,15154.456869999998,14321676.0,2.3,2.4,0.792,14.3,69.6,237.0,14,10.99,178.82259109999998,97.0,16,98.0,6.88,97.0,0.3,9291.227619,14321676.0,2.3,2.4,0.792,14.3
Russian Federation,2011,Developing,69.4,242.0,14,11.04,184.76493100000002,97.0,58.1,17,97.0,6.61,97.0,0.3,14212.687,14296868.0,2.3,2.4,0.785,14.0,69.4,242.0,14,11.04,184.76493100000002,97.0,17,97.0,6.61,97.0,0.3,9291.227619,14296868.0,2.3,2.4,0.785,14.0
Russian Federation,2010,Developing,68.4,256.0,15,11.05,162.8088054,97.0,57.5,17,98.0,6.83,97.0,0.2,1674.9877099999999,142849449.0,2.3,2.5,0.773,13.7,68.4,256.0,15,11.05,162.8088054,97.0,17,98.0,6.83,97.0,0.2,1674.9877099999999,16993354.0,2.3,2.5,0.773,13.7
Russian Federation,2009,Developing,68.2,261.0,15,11.21,137.0063357,98.0,57.0,18,98.0,7.44,98.0,0.3,8562.89598,142785342.0,2.3,2.5,0.7759999999999999,14.0,68.2,261.0,15,11.21,137.0063357,98.0,18,98.0,7.44,98.0,0.3,8562.89598,16993354.0,2.3,2.5,0.7759999999999999,14.0
Russian Federation,2008,Developing,67.5,278.0,16,12.04,161.7301654,98.0,56.6,18,98.0,6.22,98.0,0.3,11635.2637,14274235.0,2.3,2.5,0.769,13.9,67.5,278.0,16,12.04,161.7301654,98.0,18,98.0,6.22,98.0,0.3,9291.227619,14274235.0,2.3,2.5,0.769,13.9
Russian Federation,2007,Developing,67.3,282.0,16,12.19,11.02617159,98.0,56.1,19,98.0,5.38,98.0,0.3,911.25385,1428588.0,2.4,2.6,0.7609999999999999,13.8,67.3,282.0,16,12.19,11.02617159,98.0,19,98.0,5.38,98.0,0.3,911.25385,1428588.0,2.4,2.6,0.7609999999999999,13.8
Russian Federation,2006,Developing,66.4,3.0,17,11.79,12.25184084,98.0,55.7,20,98.0,5.3,98.0,0.3,692.1943980000001,14349528.0,2.4,2.7,0.754,13.8,66.4,3.0,17,11.79,12.25184084,98.0,20,98.0,5.3,98.0,0.3,692.1943980000001,14349528.0,2.4,2.7,0.754,13.8
Russian Federation,2005,Developing,65.0,327.0,18,11.57,625.5081805,97.0,55.3,20,98.0,5.21,98.0,0.3,5323.473877,143518523.0,2.4,2.7,0.748,13.7,65.0,327.0,18,11.57,625.5081805,97.0,20,98.0,5.21,98.0,0.3,5323.473877,16993354.0,2.4,2.7,0.748,13.7
Russian Federation,2004,Developing,64.9,321.0,19,11.5,46.51559476,96.0,55.0,21,98.0,5.19,97.0,0.3,412.372294,1446754.0,2.5,2.8,0.741,13.6,64.9,321.0,19,11.5,46.51559476,96.0,21,98.0,5.19,97.0,0.3,412.372294,1446754.0,2.5,2.8,0.741,13.6
Russian Federation,2003,Developing,64.6,322.0,20,11.32,333.21487110000004,94.0,54.7,22,97.0,5.61,96.0,0.4,2975.132778,144648257.0,2.6,2.8,0.733,13.2,64.6,322.0,20,11.32,333.21487110000004,94.0,22,97.0,5.61,96.0,0.4,2975.132778,16993354.0,2.6,2.8,0.733,13.2
Russian Federation,2002,Developing,64.8,313.0,20,10.87,266.5416917,81.0,54.5,24,97.0,5.99,97.0,0.3,2375.5944,1453646.0,2.7,2.9,0.727,12.8,64.8,313.0,20,10.87,266.5416917,81.0,24,97.0,5.99,97.0,0.3,2375.5944,1453646.0,2.7,2.9,0.727,12.8
Russian Federation,2001,Developing,65.1,38.0,21,10.47,2.642527148,43.0,54.2,25,97.0,5.67,96.0,0.3,21.362385999999997,14597683.0,2.8,3.0,0.72,12.5,65.1,38.0,21,10.47,2.642527148,43.0,25,97.0,5.67,96.0,0.3,21.362385999999997,14597683.0,2.8,3.0,0.72,12.5
Russian Federation,2000,Developing,65.0,37.0,22,10.18,224.4600248,43.0,54.0,26,97.0,5.42,96.0,0.2,1771.58662,146596557.0,2.9,3.0,0.7090000000000001,12.1,65.0,37.0,22,10.18,224.4600248,43.0,26,97.0,5.42,96.0,0.2,1771.58662,16993354.0,2.9,3.0,0.7090000000000001,12.1
Rwanda,2014,Developing,65.7,23.0,12,0.01,7.549797237999999,98.0,2.8,16,98.0,7.53,98.0,0.4,76.5699517,11345357.0,5.8,5.8,0.488,10.8,65.7,23.0,12,0.01,7.549797237999999,98.0,16,98.0,7.53,98.0,0.4,76.5699517,11345357.0,5.8,5.8,0.488,10.8
Rwanda,2013,Developing,65.2,233.0,12,0.01,11.71090655,98.0,2.1,17,98.0,7.69,98.0,0.5,688.8768557,1165151.0,5.9,5.9,0.485,10.8,65.2,233.0,12,0.01,11.71090655,98.0,17,98.0,7.69,98.0,0.5,688.8768557,1165151.0,5.9,5.9,0.485,10.8
Rwanda,2012,Developing,64.6,239.0,13,0.01,9.774676411,98.0,19.5,18,98.0,7.68,98.0,0.7,678.7969730000001,1788853.0,6.1,6.1,0.475,10.5,64.6,239.0,13,0.01,9.774676411,98.0,18,98.0,7.68,98.0,0.7,678.7969730000001,1788853.0,6.1,6.1,0.475,10.5
Rwanda,2011,Developing,63.8,247.0,14,8.34,9.074569426,97.0,18.9,20,93.0,7.71,97.0,1.3,617.3176480000001,151671.0,6.3,6.2,0.46399999999999997,10.2,63.8,247.0,14,8.34,9.074569426,97.0,20,93.0,7.71,97.0,1.3,617.3176480000001,151671.0,6.3,6.2,0.46399999999999997,10.2
Rwanda,2010,Developing,62.8,26.0,16,7.92,63.78723633,97.0,18.3,23,93.0,7.91,97.0,2.3,563.491487,1246842.0,6.5,6.3,0.45399999999999996,10.0,62.8,26.0,16,7.92,63.78723633,97.0,23,93.0,7.91,97.0,2.3,563.491487,1246842.0,6.5,6.3,0.45399999999999996,10.0
Rwanda,2009,Developing,61.0,288.0,17,7.11,9.165614959,97.0,17.7,25,93.0,7.2,97.0,2.8,539.1538211,9977446.0,6.6,6.4,0.447,10.2,61.0,288.0,17,7.11,9.165614959,97.0,25,93.0,7.2,97.0,2.8,539.1538211,9977446.0,6.6,6.4,0.447,10.2
Rwanda,2008,Developing,68.0,282.0,18,6.39,0.661540371,97.0,17.1,28,97.0,7.66,97.0,3.7,5.668726400000001,978169.0,6.7,6.6,0.43799999999999994,10.4,68.0,282.0,18,6.39,0.661540371,97.0,28,97.0,7.66,97.0,3.2,5.668726400000001,978169.0,6.7,6.6,0.43799999999999994,10.4
Rwanda,2007,Developing,59.6,295.0,20,6.78,7.409771602999999,97.0,16.5,30,98.0,8.49,97.0,5.0,44.853339,944742.0,6.8,6.7,0.424,10.1,59.6,295.0,20,6.78,7.409771602999999,97.0,30,98.0,8.49,97.0,3.2,44.853339,944742.0,6.8,6.7,0.424,10.1
